f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,104.0,1.7161000000000004,3.8252,8.174400000000004,11.632800000000003,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,22.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-91a9c47_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,104.0,1.7161000000000004,3.8252,8.174400000000004,11.632800000000003,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,22.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-91a9c47_primitive
529.4365999999998,962.7164,3914.0616,4747.1044,8524.0,24820.0,38314.0,45436.0,64.0,156.0,416.0,644.0,632.0,2172.0,3538.0,4400.0,37.10560000000003,124.09319999999988,252.6408,350.53880000000026,1.4884000000000002,39.5341,25.36075,62.16204999999999,1521.0,2739.75,3139.5,4436.25,1.0,10.0,9.25,16.75,101.5,251.75,300.0,420.75,2.6569,11.1981,11.242925,19.572225000000003,0.0,-20.20499999999999,-9.5025,-30.517499999999988,0.0,319.75,280.25,539.5,0.0,0.0,0.0,0.0,0.0,76.75,61.5,124.75,0.0,9.43,8.18,15.294999999999998,qmof-06447b5_primitive
274.3982999999999,501.7965999999999,2129.4604,2176.2274,4264.0,11956.0,16412.0,16328.0,34.0,84.0,240.0,306.0,368.0,1286.0,1844.0,1826.0,18.826600000000013,63.24160000000001,124.70439999999996,147.35979999999998,1.4884000000000002,39.5341,25.36075,62.16204999999999,1521.0,2739.75,3139.5,4436.25,1.0,10.0,9.25,16.75,101.5,251.75,300.0,420.75,2.6569,11.1981,11.242925,19.572225000000003,0.0,-20.20499999999999,-9.5025,-30.517499999999988,0.0,319.75,280.25,539.5,0.0,0.0,0.0,0.0,0.0,76.75,61.5,124.75,0.0,9.43,8.18,15.294999999999998,qmof-06447b5_primitive
274.3982999999999,501.7966,2129.4604,2176.2274,4264.0,11956.0,16412.0,16328.0,34.0,84.0,240.0,306.0,368.0,1286.0,1844.0,1826.0,18.826600000000003,63.24160000000003,124.70439999999998,147.3598,1.4884000000000002,39.5341,25.36075,62.16204999999999,1521.0,2739.75,3139.5,4436.25,1.0,10.0,9.25,16.75,101.5,251.75,300.0,420.75,2.6569,11.1981,11.242925,19.572225000000003,0.0,-20.20499999999999,-9.5025,-30.517499999999988,0.0,319.75,280.25,539.5,0.0,0.0,0.0,0.0,0.0,76.75,61.5,124.75,0.0,9.43,8.18,15.294999999999998,qmof-06447b5_primitive
223.0167,419.7539999999998,882.3815999999997,1104.1739999999995,3870.0,8040.0,13344.0,12408.0,27.0,60.0,104.0,140.0,164.0,440.0,686.0,716.0,18.71710000000001,45.11480000000001,76.08720000000001,91.86920000000003,2.7225,26.048,26.07,65.73599999999999,900.0,1100.0,2160.0,2460.0,1.0,4.666666666666667,6.666666666666667,14.0,22.0,53.333333333333336,108.66666666666669,156.66666666666666,1.7161000000000006,4.480200000000001,7.667866666666668,12.427533333333336,0.0,-8.086666666666664,-4.8,-16.739999999999995,0.0,103.33333333333331,128.0,338.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,8.0,30.666666666666668,0.0,2.6933333333333334,2.8800000000000003,8.853333333333333,qmof-aaa921d_primitive
223.0167,419.7539999999998,882.3815999999997,1104.1739999999995,3870.0,8040.0,13344.0,12408.0,27.0,60.0,104.0,140.0,164.0,440.0,686.0,716.0,18.71710000000001,45.11480000000001,76.08720000000001,91.86920000000003,2.7225,26.048,26.07,65.73599999999999,900.0,1100.0,2160.0,2460.0,1.0,4.666666666666667,6.666666666666667,14.0,22.0,53.333333333333336,108.66666666666669,156.66666666666666,1.7161000000000006,4.480200000000001,7.667866666666668,12.427533333333336,0.0,-8.086666666666664,-4.8,-16.739999999999995,0.0,103.33333333333331,128.0,338.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,8.0,30.666666666666668,0.0,2.6933333333333334,2.8800000000000003,8.853333333333333,qmof-aaa921d_primitive
223.0167,419.7539999999998,882.3815999999997,1104.1739999999995,3870.0,8040.0,13344.0,12408.0,27.0,60.0,104.0,140.0,164.0,440.0,686.0,716.0,18.71710000000001,45.11480000000001,76.08720000000001,91.86920000000003,2.7225,26.048,26.07,65.73599999999999,900.0,1100.0,2160.0,2460.0,1.0,4.666666666666667,6.666666666666667,14.0,22.0,53.333333333333336,108.66666666666669,156.66666666666666,1.7161000000000006,4.480200000000001,7.667866666666668,12.427533333333336,0.0,-8.086666666666664,-4.8,-16.739999999999995,0.0,103.33333333333331,128.0,338.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,8.0,30.666666666666668,0.0,2.6933333333333334,2.8800000000000003,8.853333333333333,qmof-aaa921d_primitive
223.0167,419.7539999999998,882.3815999999997,1104.1739999999995,3870.0,8040.0,13344.0,12408.0,27.0,60.0,104.0,140.0,164.0,440.0,686.0,716.0,18.71710000000001,45.11480000000001,76.08720000000001,91.86920000000003,2.7225,26.048,26.07,65.73599999999999,900.0,1100.0,2160.0,2460.0,1.0,4.666666666666667,6.666666666666667,14.0,22.0,53.333333333333336,108.66666666666669,156.66666666666666,1.7161000000000006,4.480200000000001,7.667866666666668,12.427533333333336,0.0,-8.086666666666664,-4.8,-16.739999999999995,0.0,103.33333333333331,128.0,338.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,8.0,30.666666666666668,0.0,2.6933333333333334,2.8800000000000003,8.853333333333333,qmof-aaa921d_primitive
159.2102,303.5455999999999,880.2258,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-3d37893_primitive
934.8204000000017,1974.8976000000032,4487.637600000004,5637.921600000007,27634.0,43536.0,52404.0,66312.0,118.0,288.0,552.0,744.0,840.0,2256.0,3648.0,4488.0,78.48519999999994,210.4944000000001,362.37360000000007,458.6016000000008,2.77116,24.92928,29.9856,51.40368,2300.2,1808.4,1626.0,2877.6,1.0,4.8,7.2,12.0,24.0,57.6,100.8,122.4,2.24488,5.3592,7.505759999999999,10.910880000000002,0.0,-8.52,-5.868,-12.540000000000004,0.0,193.2,262.8,475.2,0.0,0.0,0.0,0.0,0.0,12.0,12.0,33.6,0.0,3.768,5.543999999999999,10.727999999999998,qmof-05cc789_primitive
159.2102,303.5456,880.2257999999999,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.59939999999998,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-3133b45_primitive
159.2102,303.5456,880.2258000000002,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.59939999999998,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-3133b45_primitive
83.88789999999999,139.87199999999996,202.3112,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643000000000015,14.623600000000003,21.0468,20.482000000000006,2.7225,21.384,25.245,51.117,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.160000000000002,qmof-47c6a17_primitive
83.8879,139.87199999999996,202.3112,299.4719999999999,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.464300000000001,14.6236,21.0468,20.482000000000003,2.7225,21.384,25.245,51.117,900.0,900.0,1080.0,1680.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161000000000002,3.8776,6.052200000000001,9.9036,0.0,-6.36,-5.4,-11.180000000000003,0.0,90.0,144.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.160000000000002,qmof-47c6a17_primitive
159.2102,303.54559999999987,880.2257999999999,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.59939999999998,60.41480000000001,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,108.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-33704d1_primitive
159.2102,303.5455999999999,880.2257999999999,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.59939999999999,60.41480000000001,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,108.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-33704d1_primitive
203.7418,392.1599999999999,843.6659999999996,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.09200000000001,76.77599999999997,102.5796,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-b660371_primitive
203.7418,392.1599999999999,843.6659999999996,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.09200000000001,76.77599999999997,102.5796,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-b660371_primitive
159.2102,303.5455999999998,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-1f55141_primitive
159.2102,303.54560000000004,880.2258000000004,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.1492,57.59940000000002,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-1f55141_primitive
453.80279999999993,1083.7520000000002,1844.6032,2375.480000000001,2697.0,6136.0,10012.0,12632.0,73.0,168.0,284.0,376.0,452.0,1200.0,1964.0,2456.0,33.40600000000001,87.8672,145.1084,182.4896,3.61,23.104,38.76,58.13999999999999,841.0,812.0,1392.0,2088.0,1.0,4.0,8.0,12.0,16.0,48.0,96.0,144.0,1.9044,4.14,8.5008,12.7512,0.0,-4.5600000000000005,-5.199999999999999,-7.800000000000001,0.0,88.0,184.0,276.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,0.0,2.52,4.879999999999999,7.319999999999997,qmof-3eec122_primitive
92.5964,170.24,240.4392,372.0959999999999,1325.0,2296.0,3660.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.8976,17.52,28.4948,27.72000000000001,3.61,23.104,38.76,58.13999999999999,841.0,812.0,1392.0,2088.0,1.0,4.0,8.0,12.0,16.0,48.0,96.0,144.0,1.9044,4.14,8.5008,12.7512,0.0,-4.5600000000000005,-5.199999999999999,-7.800000000000001,0.0,88.0,184.0,276.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,0.0,2.52,4.879999999999999,7.319999999999997,qmof-3eec122_primitive
92.5964,170.24000000000004,240.4392,372.0959999999999,1325.0,2296.0,3660.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.8976,17.52,28.4948,27.72000000000001,3.61,23.104,38.76,58.13999999999999,841.0,812.0,1392.0,2088.0,1.0,4.0,8.0,12.0,16.0,48.0,96.0,144.0,1.9044,4.14,8.5008,12.7512,0.0,-4.5600000000000005,-5.199999999999999,-7.800000000000001,0.0,88.0,184.0,276.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,0.0,2.52,4.879999999999999,7.319999999999997,qmof-3eec122_primitive
170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999994,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.3932,69.50880000000004,2.7225,27.719999999999995,25.245,58.14599999999999,900.0,1170.0,1080.0,2340.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.292200000000005,0.0,-8.55,-5.4,-15.44,0.0,111.0,144.0,282.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.1,qmof-70f891b_primitive
150.6657,293.088,820.5276000000001,845.0015999999999,1224.0,3744.0,6864.0,6336.0,18.0,48.0,96.0,108.0,156.0,498.0,840.0,642.0,14.149799999999995,40.55879999999999,75.67559999999999,71.5692,1.7161000000000002,22.532,20.1347,34.72809999999999,144.0,480.0,648.0,744.0,1.0,5.0,7.0,9.0,25.0,70.0,125.0,125.0,1.9321,5.073499999999999,9.215699999999998,9.410299999999998,0.0,-10.65,-6.199999999999999,-14.72,0.0,20.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,20.0,0.0,3.3000000000000003,3.1,5.740000000000001,qmof-451e247_primitive
150.6657,293.0879999999999,820.5275999999999,845.0015999999999,1224.0,3744.0,6864.0,6336.0,18.0,48.0,96.0,108.0,156.0,498.0,840.0,642.0,14.1498,40.558800000000005,75.67559999999997,71.56920000000001,1.7161000000000002,22.532,20.1347,34.72809999999999,144.0,480.0,648.0,744.0,1.0,5.0,7.0,9.0,25.0,70.0,125.0,125.0,1.9321,5.073499999999999,9.215699999999998,9.410299999999998,0.0,-10.65,-6.199999999999999,-14.72,0.0,20.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,20.0,0.0,3.3000000000000003,3.1,5.740000000000001,qmof-451e247_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.1744,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-577237b_primitive
203.7418,392.1599999999998,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000002,102.57959999999996,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.1744,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-577237b_primitive
256.29310000000004,540.9375999999999,976.7537999999996,1705.6575999999995,4924.0,8764.0,17892.0,21700.0,35.0,78.0,144.0,228.0,222.0,630.0,1092.0,1282.0,24.757900000000003,57.76500000000002,111.4756,154.4104,2.7225,20.064,38.25525,56.42174999999999,900.0,840.0,2010.0,3540.0,1.0,4.0,8.5,14.5,16.0,50.0,104.0,154.0,1.7161000000000002,3.93,8.822849999999999,14.193850000000005,0.0,-5.5600000000000005,-9.160000000000002,-10.270000000000003,0.0,92.0,188.0,317.0,0.0,0.0,0.0,0.0,0.0,3.5,8.0,19.5,0.0,2.24,4.4,8.16,qmof-01a5958_primitive
126.1238,231.168,445.9952,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.294400000000003,33.192,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-944cb8b_primitive
126.1238,231.16800000000003,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.294400000000003,33.19199999999999,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-944cb8b_primitive
126.1238,231.16799999999992,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-944cb8b_primitive
170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999994,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.39319999999999,69.50880000000004,2.7225,27.719999999999995,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.66,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.440000000000001,qmof-fa666a1_primitive
170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999994,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.3932,69.50880000000004,2.7225,27.72,25.245,57.25500000000001,900.0,1170.0,1080.0,2310.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,145.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.3184,0.0,-8.55,-5.4,-14.9,0.0,111.0,144.0,283.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,31.0,0.0,2.8800000000000003,3.24,7.080000000000001,qmof-91c9eea_primitive
159.2102,303.5455999999999,880.2258,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14920000000001,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-b9e4194_primitive
126.1238,231.168,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.760000000000003,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-fe3c849_primitive
126.1238,231.168,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.760000000000003,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-fe3c849_primitive
126.12380000000002,231.168,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.2944,33.19199999999999,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.760000000000003,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-fe3c849_primitive
190.6755,315.1728,1034.2704,885.0431999999997,5119.0,10512.0,10368.0,7728.0,19.0,42.0,96.0,96.0,150.0,426.0,528.0,402.0,12.717099999999997,35.43419999999999,60.17639999999998,57.378,1.44,37.152,20.123999999999995,30.744,4096.0,4608.0,2496.0,3840.0,1.0,9.0,6.0,9.0,81.0,162.0,162.0,189.0,2.8561,11.1033,7.7064,11.5089,0.0,-20.160000000000004,-9.57,-14.82,0.0,504.0,345.0,516.0,0.0,0.0,0.0,0.0,0.0,63.0,36.0,60.0,0.0,8.64,5.58,8.399999999999999,qmof-bedf07c_primitive
190.6755,315.1728,1034.2704,885.0431999999997,5119.0,10512.0,10368.0,7728.0,19.0,42.0,96.0,96.0,150.0,426.0,528.0,402.0,12.717099999999997,35.43419999999999,60.17639999999998,57.378,1.44,37.152,20.123999999999995,30.744,4096.0,4608.0,2496.0,3840.0,1.0,9.0,6.0,9.0,81.0,162.0,162.0,189.0,2.8561,11.1033,7.7064,11.5089,0.0,-20.160000000000004,-9.57,-14.82,0.0,504.0,345.0,516.0,0.0,0.0,0.0,0.0,0.0,63.0,36.0,60.0,0.0,8.64,5.58,8.399999999999999,qmof-bedf07c_primitive
190.6755,315.1728,1034.2704,885.0432,5119.0,10512.0,10368.0,7728.0,19.0,42.0,96.0,96.0,150.0,426.0,528.0,402.0,12.717099999999997,35.43419999999999,60.17639999999998,57.378,1.44,37.152,20.123999999999995,30.744,4096.0,4608.0,2496.0,3840.0,1.0,9.0,6.0,9.0,81.0,162.0,162.0,189.0,2.8561,11.1033,7.7064,11.5089,0.0,-20.160000000000004,-9.57,-14.82,0.0,504.0,345.0,516.0,0.0,0.0,0.0,0.0,0.0,63.0,36.0,60.0,0.0,8.64,5.58,8.399999999999999,qmof-bedf07c_primitive
